1311231;1311231;enabled;0;0;0;0;6.57522;3.395489;"2026-07-07 15:24";;130823;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2246409;;https://dl.spotteron.com/m/s/000067/2026/07/07/zeennodknji2vsj6jclm0i7461kuba91;other;positive_features_spots_filter;;;;;"Aesthetics, Other";negative_features_spots_filter;"Other negative aspects";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-07 15:13";https://dl.spotteron.com/m/s/000067/2026/07/07/zeennodknji2vsj6jclm0i7461kuba91
1311230;1311230;enabled;0;0;0;0;6.57522;3.395489;"2026-07-07 15:23";;130823;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2246408;;https://dl.spotteron.com/m/s/000067/2026/07/07/zwttokizjc5fj75lou13vs1djh84rohi;;;;;;;"Built hazards, Construction / Dust, Aesthetics";negative_features_spots_filter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-07 15:11";https://dl.spotteron.com/m/s/000067/2026/07/07/zwttokizjc5fj75lou13vs1djh84rohi
1311229;1311229;enabled;0;0;0;0;6.57522;3.395489;"2026-07-07 15:23";;130823;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2246407;;https://dl.spotteron.com/m/s/000067/2026/07/07/tkf1fh0zd1qjsnnrd8ob7i3fkyu1l2i8;"waste management";positive_features_spots_filter;;;;;"Natural hazards";negative_features_spots_filter;"Stagnant/pooling water";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-07 15:09";https://dl.spotteron.com/m/s/000067/2026/07/07/tkf1fh0zd1qjsnnrd8ob7i3fkyu1l2i8
1311228;1311228;enabled;0;0;0;0;6.57522;3.395489;"2026-07-07 15:23";;130823;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2246406;;https://dl.spotteron.com/m/s/000067/2026/07/07/b8pgo1bptekqrptta3o4r7ghzj06nj4p;"street trees";positive_features_spots_filter;;"Supports / protects biodiversity (diverse animal /, Shade / Thermal comfort";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-07 15:01";https://dl.spotteron.com/m/s/000067/2026/07/07/b8pgo1bptekqrptta3o4r7ghzj06nj4p
1311220;1311220;enabled;0;0;0;0;6.575833;3.394959;"2026-07-07 14:59";;129942;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2246399;;https://dl.spotteron.com/m/s/000067/2026/07/07/6txtgb7ecd9itry1w8hjk8hma7j8bdde;"waste management";positive_features_spots_filter;;"Good waste disposal";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-07 15:57";https://dl.spotteron.com/m/s/000067/2026/07/07/6txtgb7ecd9itry1w8hjk8hma7j8bdde
1311215;1311215;enabled;0;0;0;0;6.576577;3.39167;"2026-07-07 14:49";;101177;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2246396;;https://dl.spotteron.com/m/s/000067/2026/07/07/icy7p4ary2vpmuqqbuet9zi1bspodv36;other;positive_features_spots_filter;;;"No business here in the estate";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-07 15:48";https://dl.spotteron.com/m/s/000067/2026/07/07/icy7p4ary2vpmuqqbuet9zi1bspodv36
1311212;1311212;enabled;0;0;0;0;6.576577;3.391668;"2026-07-07 14:47";;101177;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2246393;;https://dl.spotteron.com/m/s/000067/2026/07/07/5q3xu7o15c6era8yaxtohd50kkwjuob9;;;;;;;"Built hazards, Waste management";negative_features_spots_filter;"Other negative aspects, Bad smells, Obstacles / obstruction in path, Holes";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-07 15:45";https://dl.spotteron.com/m/s/000067/2026/07/07/5q3xu7o15c6era8yaxtohd50kkwjuob9;https://dl.spotteron.com/m/s/000067/2026/07/07/2gz0myt8t134im7ie7zojcp9c6slzv8k;https://dl.spotteron.com/m/s/000067/2026/07/07/3sgyubaouymvmpjlq6k90dbsm5lksp7s
1311211;1311211;enabled;0;0;0;0;6.575298;3.391727;"2026-07-07 14:46";;125001;runner;"on the move";false;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2246392;;https://dl.spotteron.com/m/s/000067/2026/07/07/s62h48ojgwb9o8x8piu4htrakbmjt0bh;;;;;;;"Waste management, Built hazards";negative_features_spots_filter;"Bad smells, Obstacles / obstruction in path, Holes, Improper waste disposal";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-07 15:44";https://dl.spotteron.com/m/s/000067/2026/07/07/s62h48ojgwb9o8x8piu4htrakbmjt0bh
1311210;1311210;enabled;0;0;0;0;6.576577;3.391668;"2026-07-07 14:45";;101177;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2246391;;https://dl.spotteron.com/m/s/000067/2026/07/07/8wcmwj1al366foqk4k1c1qxtr2sx0vju;;;;;;;Traffic;negative_features_spots_filter;Noise;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-07 15:44";https://dl.spotteron.com/m/s/000067/2026/07/07/8wcmwj1al366foqk4k1c1qxtr2sx0vju
1311209;1311209;enabled;0;0;0;0;6.575301;3.391691;"2026-07-07 14:45";;129942;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2246390;;https://dl.spotteron.com/m/s/000067/2026/07/07/6sriejg1eycwmt0lu7rxwdu2qfw1sqb6;;;;;;;"Built hazards";negative_features_spots_filter;Holes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-07 15:44";https://dl.spotteron.com/m/s/000067/2026/07/07/6sriejg1eycwmt0lu7rxwdu2qfw1sqb6
1311208;1311208;enabled;0;0;0;0;6.575291;3.391588;"2026-07-07 14:45";;127018;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2246389;;https://dl.spotteron.com/m/s/000067/2026/07/07/sb1y3voxobo21naa8p1jh76559evdukt;;;;;;;Other;negative_features_spots_filter;;"Uncovered Drainage";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-07 15:44";https://dl.spotteron.com/m/s/000067/2026/07/07/sb1y3voxobo21naa8p1jh76559evdukt
1311207;1311207;enabled;0;0;0;0;6.576388;3.393856;"2026-07-07 14:44";;127857;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2246388;;https://dl.spotteron.com/m/s/000067/2026/07/07/0t1tpjfg8kaz63y0d8up413b5kmi4d3e;;;;;;;"Built hazards, Waste management";negative_features_spots_filter;"Bad smells, Holes, Improper waste disposal";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-07 15:43";https://dl.spotteron.com/m/s/000067/2026/07/07/0t1tpjfg8kaz63y0d8up413b5kmi4d3e
1311206;1311206;enabled;0;0;0;0;6.576577;3.391668;"2026-07-07 14:44";;101177;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2246387;;https://dl.spotteron.com/m/s/000067/2026/07/07/r3wuh4dqm0uo395730bhtkyov3zbxmw0;;;;;;;"Food / Cooking, Other industrial activity";negative_features_spots_filter;"Other negative aspects";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-07 15:43";https://dl.spotteron.com/m/s/000067/2026/07/07/r3wuh4dqm0uo395730bhtkyov3zbxmw0
1311204;1311204;enabled;0;0;0;0;6.576039;3.390329;"2026-07-07 14:43";;107154;run_tracker;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2246385;;https://dl.spotteron.com/m/s/000067/2026/07/07/95c016fk1az4i75slap5n4o9cvnqrgfd;;;;;;;"Built hazards, Natural hazards, Waste management";negative_features_spots_filter;"Bad smells, Stagnant/pooling water, Obstacles / obstruction in path, Holes, Not inclusive (age/disability), No trees / green space, Improper waste disposal";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-07 15:39";https://dl.spotteron.com/m/s/000067/2026/07/07/95c016fk1az4i75slap5n4o9cvnqrgfd;https://dl.spotteron.com/m/s/000067/2026/07/07/t7zqpepsiz9yett4uripbvjkujp0ivyp;https://dl.spotteron.com/m/s/000067/2026/07/07/mzwwzinoilt1s1tld1fxysva3zvpgn78;https://dl.spotteron.com/m/s/000067/2026/07/07/3r3nidujfpxsllliotr1b90aswaslw3f;https://dl.spotteron.com/m/s/000067/2026/07/07/d7ois4q06vmu8jxqfifzdpg6dkqp4kzs;https://dl.spotteron.com/m/s/000067/2026/07/07/iknlps0z08g80nudkfuqzg6ha7qhkxaq
1311203;1311203;enabled;0;0;0;0;6.575812;3.390792;"2026-07-07 14:43";;125001;runner;"on the move";false;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2246384;;https://dl.spotteron.com/m/s/000067/2026/07/07/5ih9r5j17rjlk0e4v6fpomskzo1x4iaq;;;;;;;"Built hazards";negative_features_spots_filter;"Holes, Obstacles / obstruction in path";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-07 15:41";https://dl.spotteron.com/m/s/000067/2026/07/07/5ih9r5j17rjlk0e4v6fpomskzo1x4iaq;https://dl.spotteron.com/m/s/000067/2026/07/07/e5am4ing50pjzgarlto3cacr6psufwkq
1311202;1311202;enabled;0;0;0;0;6.575573;3.390751;"2026-07-07 14:43";;127018;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2246383;;https://dl.spotteron.com/m/s/000067/2026/07/07/xyhe7uyn67ahynpkcs4e60z5zmjquknf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-07 15:41";https://dl.spotteron.com/m/s/000067/2026/07/07/xyhe7uyn67ahynpkcs4e60z5zmjquknf
1311201;1311201;enabled;0;0;0;0;6.576577;3.391668;"2026-07-07 14:42";;101177;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2246382;;https://dl.spotteron.com/m/s/000067/2026/07/07/j2wqsg2a24hk1kh1z9jyhi3u9by64rev;;;;;;;"Built hazards";negative_features_spots_filter;"Obstacles / obstruction in path, Other negative aspects";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-07 15:41";https://dl.spotteron.com/m/s/000067/2026/07/07/j2wqsg2a24hk1kh1z9jyhi3u9by64rev;https://dl.spotteron.com/m/s/000067/2026/07/07/oxxhp0a0rcd8b9gqjz9yaf5tbzkrm9ql
1311199;1311199;enabled;0;0;0;0;6.576388;3.393856;"2026-07-07 14:41";;127857;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2246380;;https://dl.spotteron.com/m/s/000067/2026/07/07/t3045906z8jc5de8vucfzmsdjmuqls6q;;;;;;;"Built hazards, Waste management";negative_features_spots_filter;"Bad smells, Holes, Improper waste disposal";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-07 15:40";https://dl.spotteron.com/m/s/000067/2026/07/07/t3045906z8jc5de8vucfzmsdjmuqls6q
1311197;1311197;enabled;0;0;0;0;6.579332;3.393069;"2026-07-07 14:41";;127472;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2246378;;https://dl.spotteron.com/m/s/000067/2026/07/07/4b2x5qjx5o7h4ff7fhzl6xlzgidejxqy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-07 15:40";https://dl.spotteron.com/m/s/000067/2026/07/07/4b2x5qjx5o7h4ff7fhzl6xlzgidejxqy
1311196;1311196;enabled;0;0;0;0;6.576577;3.391668;"2026-07-07 14:40";;101177;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2246377;;https://dl.spotteron.com/m/s/000067/2026/07/07/opuivig9uug18j22gt2msrnzz3jpg0w5;;;;;;;"Built hazards";negative_features_spots_filter;"Holes, Obstacles / obstruction in path";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-07 15:39";https://dl.spotteron.com/m/s/000067/2026/07/07/opuivig9uug18j22gt2msrnzz3jpg0w5
1311195;1311195;enabled;0;0;0;0;6.576388;3.393856;"2026-07-07 14:40";;127857;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2246376;;https://dl.spotteron.com/m/s/000067/2026/07/07/73eiwsmb37gg9fd3rfjgeo6mk736tai2;;;;;;;"Built hazards, Waste management";negative_features_spots_filter;"Bad smells, Holes, Improper waste disposal";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-07 15:40";https://dl.spotteron.com/m/s/000067/2026/07/07/73eiwsmb37gg9fd3rfjgeo6mk736tai2
1311193;1311193;enabled;0;0;0;0;6.575986;3.39038;"2026-07-07 14:40";;129942;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2246374;;https://dl.spotteron.com/m/s/000067/2026/07/07/1ozosnyi76dhvcvugnp7a5ntcbzgx5bh;;;;;;;"Built hazards";negative_features_spots_filter;Holes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-07 15:38";https://dl.spotteron.com/m/s/000067/2026/07/07/1ozosnyi76dhvcvugnp7a5ntcbzgx5bh
1311192;1311192;enabled;0;0;0;0;6.575665;3.39045;"2026-07-07 14:40";;127018;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2246373;;https://dl.spotteron.com/m/s/000067/2026/07/07/7uyqpqoh96v2b62nxy7owp1ru3i9jham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-07 15:35";https://dl.spotteron.com/m/s/000067/2026/07/07/7uyqpqoh96v2b62nxy7owp1ru3i9jham
