ID;ROOT_ID;STATE;FEATURED;CHECKED;VALIDATION_SCORE;FLAG_COUNT;LATITUDE;LONGITUDE;CREATED_AT;MODIFIED_AT;USER_ID;USER_ROLE;CATEGORY;MAP_LOCATION_CORRECT;OBSERVATION_TYPE_ON_THE_MOVE;EXTREME_WEATHER_EVENT;OTHER_EXTREME_WEATHER_EVENT;IMAGEGALLERY;IMAGE_ON_THE_MOVE;IMAGE;POSITIVE_FEATURES_SPOT;FILTER_POSITIVE_FEATURES;OTHER_POSITIVE_FEATURE;POSITIVE_ASPECTS_OF_FEATURE;POSITIVE_FEATURE_ASPECT_DESCRIPTION_TEXT;POSITIVE_FEATURE_ASPECT_DESCRIPTION_AUDIO;NEGATIVE_FEATURES_SPOT;FILTER_NEGATIVE_FEATURES;NEGATIVE_ASPECTS_FEATURE;NEGATIVE_ASPECTS_FEATURE_DESCRIPTION_TEXT;AUDIO_FEEDBACK_GENERAL;NEGATIVE_ASPECTS_FEATURE_DESCRIPTION_AUDIO;POSITIVE_FEELINGS;HAPPY_RATE;ENERGETIC_RATE;ACTIVE_RATE;HEALTHY_RATE;NEGATIVE_FEELINGS;ANXIOUS_RATE;FRUSTRATED_RATE;UNSAFE_RATE;TIRED_RATE;INTERFERED_WITH_SLEEPING_LAST_WEEK;REASON_NOT_RELEVANT_SLEEP;DAYS_MISSED_SLEEP;OTHER_REASON_SLEEP;INTERFERED_WITH_HOUSEWORK_LAST_WEEK;REASON_NOT_RELEVANT_HOUSEWORK;DAYS_MISSED_HOUSEWORK;OTHER_REASON_HOUSEWORK;INTERFERED_WITH_DAILY_TRAVEL;REASON_NOT_RELEVANT_DAILY_TRAVEL;DAYS_MISSED_DAILY_TRAVEL;OTHER_REASON_DAILY_TRAVEL;INTERFERED_WITH_WORK_SCHOOL;REASON_NOT_RELEVANT_WORK_SCHOOL;DAYS_MISSED_WORK_SCHOOL;OTHER_REASON_WORK_SCHOOL;INTEREFERED_WITH_SOCIAL_LEISURE;REASON_NOT_RELEVANT_SOCIAL_LEISURE;DAYS_MISSED_SOCIAL_LEISURE;OTHER_REASON_SOCIAL_LEISURE;INTERFERED_WITH_EXERCISE;REASON_NOT_RELEVANT_EXERCISE;DAYS_MISSED_EXERCISE;OTHER_REASON_EXERCISE;NUMBER_OF_PEOPLE_HOUSEHOLD;DAYS_MISSED_HOUSEHOLD_WORK_SCHOOL;ADDITIONAL_QUESTIONS;HEALTHCARE_LAST_MONTH;HOSPITAL_LAST_MONTH;HOUSEHOLD_HEALTHCARE_LAST_MONTH;HOUSEHOLD_HOSPITAL_LAST_MONTH;ACTIONS_TO_MINIMISE_IMPACT;WATER_QUALITY_IS_DISTRUPTED;OTHER_ACTIONS_TO_MINIMISE_IMPACT;DESCRIPTION_HOW_THIS_EVENT_AFFECTED_QUALITY_OF_LIF;ACTIVITIES_CHANGE_LAST_24_HOURS;CHANGE_WALKING_CYCLING;CHANGE_MEETING_FRIENDS_FAMILY;CHANGE_HELPING_CARING_FOR_SOMEONE;CHANGE_RECREATIONAL_EXERCISE;CHANGE_SLEEPING;CHANGE_WORKING_OUTDOORS;TIME_SPENT_CYCLING_TO_SCHOOL_WORK;TIME_SPENT_WORKING_OUTDOORS;TIME_SPENT_RECREATIONAL_EXERCISE;QUALITY_OF_SLEEP_LAST_NIGHT;BELIEVE_IN_HEALTHIER_MORE_RESILIENT_CITY;SUGGESTION_TO_MAKE_CITY_MORE_HEALTHIER_SUSTAINABLE;OBSERVATION_IS_PART_OF_A_PROJECT;RUN_ACTIVITY;DESCRIPTION;SPOTTED_AT;MEDIA_2312_0;MEDIA_2312_1;MEDIA_2312_2;MEDIA_2312_3;MEDIA_2312_4;MEDIA_2312_5;MEDIA_2313_0;MEDIA_2313_1;MEDIA_2313_2;MEDIA_2313_3;MEDIA_2313_4;MEDIA_2313_5;MEDIA_2306_0;MEDIA_2309_0
1314039;1314039;enabled;0;0;0;0;-25.7526;28.248087;"2026-07-13 05:56";;131139;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2248979;;https://dl.spotteron.com/m/s/000067/2026/07/13/s5rkf5o11eoecog87vh53x89aja3o3nk;"activity infrastructure, waste management, open spaces, forest / park";positive_features_spots_filter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-13 07:46";https://dl.spotteron.com/m/s/000067/2026/07/13/s5rkf5o11eoecog87vh53x89aja3o3nk;https://dl.spotteron.com/m/s/000067/2026/07/13/jiktoo5v2kqjd43d46zup5pta41hl7if;https://dl.spotteron.com/m/s/000067/2026/07/13/wrslsrc936qx8wuvh95do4ys2iie8a0h
1314038;1314038;enabled;0;0;0;0;-25.751265;28.256875;"2026-07-13 05:55";;120909;runner;"on the move";true;"urbanbetter hub activity";;;;;;"open spaces";positive_features_spots_filter;;"Safe for physical activity";;;Traffic;negative_features_spots_filter;"Air feels / looks polluted, Noise";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-13 07:53"
1314036;1314036;enabled;0;0;0;0;-25.747748;28.267795;"2026-07-13 05:54";;131133;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2248977;;https://dl.spotteron.com/m/s/000067/2026/07/13/m2cmgjmtkydchurq62rko3z3e0qcjrqi;"water body";positive_features_spots_filter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-13 07:53";https://dl.spotteron.com/m/s/000067/2026/07/13/m2cmgjmtkydchurq62rko3z3e0qcjrqi
1314035;1314035;enabled;0;0;0;0;-25.751265;28.256875;"2026-07-13 05:53";;120909;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2248976;;https://dl.spotteron.com/m/s/000067/2026/07/13/nn8qtkordrdsnbtw6ta4kj0xfzllpah7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-13 07:29";https://dl.spotteron.com/m/s/000067/2026/07/13/nn8qtkordrdsnbtw6ta4kj0xfzllpah7
1314034;1314034;enabled;0;0;0;0;-25.748751;28.255374;"2026-07-13 05:52";;110484;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2248975;;https://dl.spotteron.com/m/s/000067/2026/07/13/5j2eqzwjp6nfvd5twt7gd0g2xq4oukzc;"waste management, open spaces, green open spaces, street trees, foliage / vegetation, aesthetics";positive_features_spots_filter;;"Pleasant view, Pleasant smells, Cooling breeze, Other positive aspect, Good waste disposal";;;"Natural hazards, Other";negative_features_spots_filter;"Stagnant/pooling water, Other negative aspects";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-13 07:46";https://dl.spotteron.com/m/s/000067/2026/07/13/5j2eqzwjp6nfvd5twt7gd0g2xq4oukzc;https://dl.spotteron.com/m/s/000067/2026/07/13/8hbw3pbto95d4v3nmyz4pdf2vh3oiw6l;https://dl.spotteron.com/m/s/000067/2026/07/13/f1hu3wn315vd056ufrvuqtfymxlhwfsi
1314033;1314033;enabled;0;0;0;0;-25.751476;28.260723;"2026-07-13 05:48";;131135;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2248974;;https://dl.spotteron.com/m/s/000067/2026/07/13/dsvhh616gawo1cfoext5gnq9enl3hby1;"open spaces, forest / park, water body";positive_features_spots_filter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-13 07:47";https://dl.spotteron.com/m/s/000067/2026/07/13/dsvhh616gawo1cfoext5gnq9enl3hby1
1314029;1314029;enabled;0;0;0;0;-25.748751;28.255374;"2026-07-13 05:46";;110484;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2248971;;https://dl.spotteron.com/m/s/000067/2026/07/13/b3licsap8yattufcv2tqsr3vxs1r0uwp;"activity infrastructure, foliage / vegetation, street trees, aesthetics";positive_features_spots_filter;;"Pleasant view, Quiet";;;"Built hazards, Construction / Dust";negative_features_spots_filter;"Obstacles / obstruction in path, Holes, Other negative aspects";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-13 07:41";https://dl.spotteron.com/m/s/000067/2026/07/13/b3licsap8yattufcv2tqsr3vxs1r0uwp;https://dl.spotteron.com/m/s/000067/2026/07/13/wxyzwdcz9ir4r6yhehxqmp4tkbl8ja3c;https://dl.spotteron.com/m/s/000067/2026/07/13/5wflawtg85c013ixalqy4r975vsoxigo
1314027;1314027;enabled;0;0;0;0;-25.748751;28.255374;"2026-07-13 05:41";;110484;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2248969;;https://dl.spotteron.com/m/s/000067/2026/07/13/h9yn9zvzh7lkhu6cu1ji0vz7xtdrbvx9;;;;;;;"Built hazards, Other";negative_features_spots_filter;"Obstacles / obstruction in path, Holes, Not inclusive (age/disability), Other negative aspects";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-13 07:32";https://dl.spotteron.com/m/s/000067/2026/07/13/h9yn9zvzh7lkhu6cu1ji0vz7xtdrbvx9;https://dl.spotteron.com/m/s/000067/2026/07/13/43x3m25fdx59lxdu9bnwch2d6l0gvsy1
1314025;1314025;enabled;0;0;0;0;-25.751375;28.260774;"2026-07-13 05:37";;131131;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2248967;;https://dl.spotteron.com/m/s/000067/2026/07/13/rcoy1wkparp1r60x4l5aml01k2h4rcu9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-13 08:10";https://dl.spotteron.com/m/s/000067/2026/07/13/rcoy1wkparp1r60x4l5aml01k2h4rcu9
1314023;1314023;enabled;0;0;0;0;-25.748751;28.255374;"2026-07-13 05:32";;110484;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2248965;;https://dl.spotteron.com/m/s/000067/2026/07/13/j5ldx5xffo50b5yzw2h1s9vjjysgscny;"activity infrastructure, green open spaces, street trees";positive_features_spots_filter;;"Dedicated walking path, Safe for physical activity, Cooling breeze";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-13 07:30";https://dl.spotteron.com/m/s/000067/2026/07/13/j5ldx5xffo50b5yzw2h1s9vjjysgscny;https://dl.spotteron.com/m/s/000067/2026/07/13/yfenio9b1nfa8cdgln6q8ynby02sydkf
1314022;1314022;enabled;0;0;0;0;-25.751265;28.256875;"2026-07-13 05:30";;120909;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2248964;;https://dl.spotteron.com/m/s/000067/2026/07/13/0jfv29krg0u1r1u2eplzshewn0h58th8;"open spaces";positive_features_spots_filter;;"Safe for physical activity";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-13 07:29";https://dl.spotteron.com/m/s/000067/2026/07/13/0jfv29krg0u1r1u2eplzshewn0h58th8
1314021;1314021;enabled;0;0;0;0;-25.748715;28.255153;"2026-07-13 05:30";;131138;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2248963;;https://dl.spotteron.com/m/s/000067/2026/07/13/6ikttn3gz3l8m2qajc494po57yb22v16;"green open spaces";positive_features_spots_filter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-13 07:30";https://dl.spotteron.com/m/s/000067/2026/07/13/6ikttn3gz3l8m2qajc494po57yb22v16
1314020;1314020;enabled;0;0;0;0;-25.751476;28.260723;"2026-07-13 05:29";;131135;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2248962;;https://dl.spotteron.com/m/s/000067/2026/07/13/xv4ezc7b2ldllbebj7s39ef1yscbmb8f;"open spaces, aesthetics, green open spaces";positive_features_spots_filter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-13 07:28";https://dl.spotteron.com/m/s/000067/2026/07/13/xv4ezc7b2ldllbebj7s39ef1yscbmb8f
1314019;1314019;enabled;0;0;0;0;-25.751265;28.256875;"2026-07-13 05:24";;120909;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2248961;;https://dl.spotteron.com/m/s/000067/2026/07/13/y7w4mm51qtiu0lxbko2cjvig6zy1j4h9;other;positive_features_spots_filter;;;"Commercial farming area for research purposes";;Other;negative_features_spots_filter;;"Us of pesticides";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-13 07:21";https://dl.spotteron.com/m/s/000067/2026/07/13/y7w4mm51qtiu0lxbko2cjvig6zy1j4h9
1314018;1314018;enabled;0;0;0;0;-25.751476;28.260723;"2026-07-13 05:23";;131135;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2248960;;https://dl.spotteron.com/m/s/000067/2026/07/13/w92rew6urbeno173mzaywfb7z7vhxlxm;"open spaces, aesthetics";positive_features_spots_filter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-13 07:18";https://dl.spotteron.com/m/s/000067/2026/07/13/w92rew6urbeno173mzaywfb7z7vhxlxm
1314017;1314017;enabled;0;0;0;0;-25.747748;28.267795;"2026-07-13 05:23";;131133;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2248959;;https://dl.spotteron.com/m/s/000067/2026/07/13/327fzlq8j9o1l35vomyn5q0miglqn5ip;;;;;;;"Construction / Dust";negative_features_spots_filter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-13 07:08";https://dl.spotteron.com/m/s/000067/2026/07/13/327fzlq8j9o1l35vomyn5q0miglqn5ip
1314015;1314015;enabled;0;0;0;0;-25.747748;28.265823;"2026-07-13 05:20";;131137;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2248958;;https://dl.spotteron.com/m/s/000067/2026/07/13/omf7jtulxb2a3ubhz6jg3c1bd1sdo8om;"activity infrastructure";positive_features_spots_filter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-13 07:19";https://dl.spotteron.com/m/s/000067/2026/07/13/omf7jtulxb2a3ubhz6jg3c1bd1sdo8om
1314014;1314014;enabled;0;0;0;0;-25.751355;28.260214;"2026-07-13 05:19";;120909;runner;"on the move";false;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2248957;;https://dl.spotteron.com/m/s/000067/2026/07/13/fftq3ipfeig18jf6nrugm8x5mqzzluaw;;;;;;;"Construction / Dust";negative_features_spots_filter;"Other negative aspects";"Dust due to construction";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-13 07:08";https://dl.spotteron.com/m/s/000067/2026/07/13/fftq3ipfeig18jf6nrugm8x5mqzzluaw
1314012;1314012;enabled;0;0;0;0;-25.751356;28.260763;"2026-07-13 05:08";;120909;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2248955;;https://dl.spotteron.com/m/s/000067/2026/07/13/2vot1et4k53ctajbgg9g5bphclyniivz;"street trees";positive_features_spots_filter;;"Supports / protects biodiversity (diverse animal /";;;Traffic;negative_features_spots_filter;Noise;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;"Within university campus next to a major highway, N1.";"2026-07-13 07:04";https://dl.spotteron.com/m/s/000067/2026/07/13/2vot1et4k53ctajbgg9g5bphclyniivz
1314011;1314011;enabled;0;0;0;0;-25.751352;28.260773;"2026-07-13 05:08";;131132;runner;"on the move";true;"urbanbetter hub activity";;;https://www.spotteron.com/api/v2/gallery/2248954;;https://dl.spotteron.com/m/s/000067/2026/07/13/ss9lpnacttf98ebcfvc28u8d7pljom4i;"activity infrastructure";positive_features_spots_filter;;"Inclusive (age/disability)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;;;;;;false;;;;;;;;;;;;;;;;false;;;"2026-07-13 07:07";https://dl.spotteron.com/m/s/000067/2026/07/13/ss9lpnacttf98ebcfvc28u8d7pljom4i
